,struct_typ,occ_type,year_built,no_stories,magnitude,distance,meandamage
2202,C4,RES1,19960329,3,5,9.928998854,0.19671
2203,S1,COM2,20090513,2,5,10.07885935,0.08952
2204,C4,COM2,19971208,2,5,9.898214687,0.19888
2207,C4,RES1,20020223,3,5,9.903160971,0.20933
2208,C4,RES1,20121206,4,5,9.894627373,0.21324
2209,S1,COM2,19930624,1,5,9.90173001,0.08894
2210,S1,COM2,19931023,1,5,9.906071118,0.0935
2211,S1,COM2,19930624,1,5,9.907191005,0.08893
2212,URM,RES1,19941216,1,5,10.03561887,0.19221
2213,C4,RES1,19980430,3,5,9.93321895,0.20066
2214,S1,RES1,20050908,1,5,9.928366623,0.11228
2215,C4,RES1,19980317,3,5,9.900666477,0.20087
2216,C4,RES1,20060907,3,5,9.88932857,0.21866
2217,URM,RES1,19910426,2,5,9.896162431,0.18761
2218,S1,COM1,19911122,1,5,9.893671828,0.10046
2219,URM,RES1,19961216,4,5,9.8938323,0.18928
2220,URM,RES1,19940113,2,5,9.894719903,0.19309
2221,URM,RES1,19961216,4,5,9.893483327,0.18928
2222,C4,RES1,20130123,3,5,9.892355208,0.23464
2225,URM,RES1,19950428,3,5,9.894599583,0.19499
2226,URM,COM2,20010716,1,5,9.910587721,0.2071
2227,URM,RES1,19900922,2,5,9.900712017,0.18582
2228,URM,RES1,19910116,1,5,9.889878791,0.18765
2229,URM,RES1,19790912,1,5,9.917089416,0.16838
2230,URM,RES1,19950114,1,5,9.921288137,0.19482
2231,URM,RES1,19941122,3,5,10.12913378,0.19162
2232,URM,RES1,19790323,1,5,10.12219056,0.16726
2233,S1,COM1,20110719,1,5,10.13719736,0.11751
2234,C4,RES1,19980117,3,5,10.12846845,0.19939
2235,C4,RES1,19950501,3,5,10.14207638,0.19342
2236,URM,RES1,19881128,1,5,10.15499257,0.1809
2237,URM,RES1,19860924,1,5,10.17000769,0.17754
2238,URM,RES1,19960919,2,5,10.15359347,0.19527
2239,URM,RES1,19781127,1,5,10.09858325,0.16598
2240,URM,RES1,19800813,1,5,10.10153257,0.1688
2241,URM,RES1,19921229,1,5,10.0353848,0.18854
2242,URM,RES1,19920907,2,5,10.04122571,0.18851
2243,C4,RES1,19971011,3,5,10.03259633,0.19801
2244,URM,RES1,19861028,2,5,10.05428972,0.17822
2245,URM,COM3,19940718,2,5,10.11726802,0.1917
2246,S1,COM2,20081016,1,5,10.10914861,0.11454
2247,C4,RES1,19991231,3,5,10.03944475,0.20201
2248,C4,RES1,19981022,3,5,10.09372013,0.19961
2249,URM,RES1,19791130,1,5,10.10109223,0.16737
2250,URM,RES1,19781126,2,5,10.09571577,0.16599
2251,C4,RES1,20050819,1,5,10.10177536,0.21478
2252,URM,RES1,19790910,1,5,10.0891054,0.16744
2253,URM,RES1,19861124,2,5,10.0728497,0.17811
2254,URM,RES1,19970906,2,5,10.05168516,0.19788
2256,S1,COM3,20070130,3,5,9.982899501,0.08289
2257,S1,COM1,20090513,1,5,10.06806964,0.1157
2258,S1,COM2,20021218,1,5,10.01379545,0.10919
2260,C4,RES4,19980403,4,5,9.896521173,0.17863
2261,C4,COM2,19960924,2,5,10.06293409,0.19585
2262,URM,IND1,19751217,1,5,9.977670387,0.16253
2263,URM,RES1,19790808,1,5,10.216097,0.16674
2264,C4,RES1,19980114,3,5,10.18031689,0.19905
2265,C4,RES1,19980205,3,5,10.18230184,0.19903
2266,S1,COM2,20060914,1,5,10.25659633,0.11203
2267,URM,RES1,19981229,1,5,10.23551815,0.19868
2268,URM,RES1,19790120,1,5,10.23210403,0.16665
2269,URM,RES1,20001108,1,5,10.22705634,0.20285
2270,URM,RES1,1975,1,5,10.23651777,0.16115
2271,S1,IND3,20010503,2,5,10.15211816,0.09402
2272,S1,IND3,20010503,1,5,10.16816533,0.09879
2273,S1,IND3,20090821,1,5,10.25046435,0.10031
2274,S1,COM2,20081002,3,5,10.15330237,0.08087
2275,URM,COM2,19950304,2,5,10.16096196,0.1933
2276,URM,RES1,19951025,2,5,10.17273102,0.19323
2277,S1,COM8,20041029,2,5,10.18369346,0.08546
2278,URM,RES1,19941230,2,5,10.18216488,0.19129
2279,S1,COM2,20051223,2,5,9.881894478,0.09384
2281,S1,COM2,20050523,1,5,10.007944,0.1088
2282,S1,IND3,20030821,1,5,9.983750568,0.11021
2283,S1,COM2,20090706,2,5,9.964802731,0.10645
2284,S1,RES1,20091123,1,5,10.08371638,0.11564
2286,S1,COM2,20010508,1,5,10.17632461,0.10771
2287,C4,IND1,19850628,2,5,10.1083533,0.17631
2288,URM,RES1,19941017,2,5,10.10579321,0.19177
2289,URM,RES1,19790323,1,5,10.12178314,0.16726
2290,URM,RES1,19931116,2,5,10.0981359,0.18997
2291,S1,COM2,19970715,1,5,10.10642036,0.10453
2292,C4,COM2,20001229,3,5,10.04344301,0.20407
2293,C4,IND3,20040426,2,5,9.951556947,0.21351
2294,S1,COM2,20040818,2,5,9.928367967,0.0971
2295,URM,RES1,19900628,2,5,7.126176363,0.20161
2296,S1,COM1,20050618,1,5,7.113548165,0.10178
2297,S1,COM1,20051114,1,5,7.105488106,0.12199
2298,URM,RES1,19990729,1,5,7.11899519,0.22021
2299,C4,COM2,19820604,3,5,7.098667533,0.18769
2300,S1,COM2,20020313,2,5,7.101682579,0.10909
2301,URM,RES1,19820903,1,5,7.107869937,0.18765
2302,C4,COM1,19901205,3,5,7.044075239,0.20204
2305,C4,RES3,20150612,9,5,7.157407471,0.18712
2306,C4,RES1,20140422,4,5,7.193620401,0.24951
2307,URM,RES1,19900825,2,5,7.20966443,0.20117
2308,URM,RES1,19821109,1,5,7.173108639,0.18733
2309,S1,RES1,20140814,2,5,7.157276849,0.12096
2310,URM,RES1,20010807,1,5,7.145040389,0.22465
2311,S1,COM1,20130926,1,5,7.125292791,0.1271
2312,S1,COM1,20130926,1,5,7.114785714,0.12713
2313,W1,RES1,1955,1,5,7.159397909,0.14657
2314,URM,RES1,1954,1,5,7.15775788,0.15065
2315,URM,RES1,1960,1,5,7.212593056,0.15703
2316,URM,RES1,19930518,1,5,7.224283603,0.2069
2317,S1,COM2,20050110,2,5,7.30872227,0.10583
2318,C4,COM4,20050110,1,5,7.298409585,0.2335
2319,C4,COM2,20080702,1,5,7.039717657,0.24303
2320,C4,COM1,20080702,2,5,7.003382557,0.24093
2321,C4,COM2,20080702,2,5,7.012676814,0.2432
2322,S1,COM2,20011026,1,5,7.086705111,0.10824
2323,W1,RES1,1925,1,5,7.070802611,0.12462
2324,S1,COM1,1935,1,5,7.10822663,0.07649
2325,URM,RES1,19890829,1,5,7.109207186,0.19983
2326,S1,COM2,20090219,1,5,7.12730042,0.12621
2327,C4,RES3,19891116,5,5,7.23316728,0.19918
2328,C4,RES3,19891116,5,5,7.216585081,0.19926
2329,C4,RES3,19891116,5,5,7.199321825,0.19935
2330,C4,RES3,19891116,5,5,7.250368043,0.19909
2331,C4,RES3,19891116,5,5,7.234743984,0.19917
2332,C4,RES3,19891116,5,5,7.22880948,0.1992
2333,C4,RES3,19891116,5,5,7.209222618,0.1993
2334,C4,RES3,19891116,5,5,7.177273636,0.19947
2335,URM,RES1,19821106,1,5,7.135552107,0.18751
2336,C4,RES1,20040120,2,5,7.127166183,0.23202
2337,URM,RES1,19940325,2,5,7.120628227,0.20948
2338,C4,RES3,19911227,4,5,7.166435427,0.1954
2339,C4,RES3,19911227,4,5,7.180270489,0.19533
2340,C4,COM2,19900312,2,5,7.182839577,0.20131
2341,C4,RES3,19891116,5,5,7.26887976,0.19899
2342,C4,RES3,19891116,5,5,7.253523654,0.19907
2343,URM,RES1,19860916,1,5,7.111781021,0.1944
2344,URM,RES1,1961,1,5,7.108821406,0.15862
2345,URM,RES1,1925,1,5,7.084958275,0.12545
2346,URM,RES1,19811130,1,5,7.131213649,0.18591
2347,URM,RES1,1959,1,5,7.149999709,0.15615
2348,URM,RES1,19800626,1,5,7.147495485,0.18424
2349,S1,COM3,20120823,4,5,7.140966853,0.08715
2350,URM,RES1,19800626,1,5,7.143670675,0.18426
2351,S1,COM2,20080611,1,5,7.052322544,0.12536
2352,URM,RES1,19811124,1,5,7.136356683,0.18589
2353,URM,RES1,20020905,1,5,7.126581657,0.22713
2354,URM,RES1,19860916,1,5,7.114740766,0.19439
2355,URM,RES1,19861113,1,5,7.120161693,0.19436
2356,URM,COM2,19870117,1,5,7.089717703,0.19628
2357,S1,COM2,20020826,1,5,7.087092946,0.11902
2358,C4,RES1,20050729,2,5,7.096474997,0.23474
2359,C4,IND1,19910705,1,5,6.771895959,0.20537
2360,C4,IND1,19910705,2,5,6.671290203,0.20589
2361,C4,IND1,19910705,2,5,6.578837233,0.20636
2362,C4,IND1,19910705,2,5,6.704877693,0.20572
2363,S1,IND1,19910705,1,5,6.743766204,0.11004
2364,C4,IND1,19910705,2,5,6.712090211,0.20568
2365,S1,IND1,19910705,3,5,6.574396494,0.07432
2366,S1,IND1,19920727,1,5,6.62198425,0.11122
2367,C4,IND1,19890130,3,5,6.781099348,0.20151
2368,C4,IND1,19891230,2,5,6.714285171,0.20185
2369,C4,IND1,19891230,1,5,6.602762608,0.20241
2370,C4,IND1,19890130,2,5,6.682367947,0.20201
2371,C4,IND1,19891230,2,5,6.621095893,0.20232
2372,C4,IND1,19890210,1,5,6.606457034,0.2024
2373,C4,IND1,19891230,2,5,6.757542707,0.20163
2374,C4,IND1,19891230,0,5,6.587815341,0.20249
2375,C4,COM2,20041022,3,5,7.397865284,0.20985
2376,C4,COM2,20030303,2,5,7.387769024,0.22797
2377,URM,RES1,19860903,1,5,7.317818141,0.19335
2378,S1,COM2,19980908,1,5,7.151808057,0.11501
2379,URM,IND1,19841228,1,5,6.740394691,0.19278
2380,C4,IND1,19860125,2,5,6.647117599,0.19672
2381,C4,IND1,19881229,3,5,6.787276118,0.19963
2382,URM,IND1,19881229,1,5,6.598324893,0.20058
2383,C4,RES3,19891116,5,5,7.160959391,0.19956
2384,C4,RES3,20061228,2,5,7.218711058,0.23657
2385,C4,RES3,19891116,1,5,7.18493633,0.19943
2386,C4,COM2,20001107,1,5,7.318992245,0.22131
2387,URM,RES1,20001107,1,5,7.321893244,0.22129
2388,S1,COM1,20010913,2,5,7.298110535,0.11404
2389,URM,RES1,19860916,1,5,7.300701942,0.19344
2390,S1,COM2,19971212,1,5,7.302942875,0.11364
2391,URM,RES1,19890703,1,5,9.715993915,0.1852
2392,W1,RES1,1941,1,5,9.737470735,0.12546
2393,URM,RES1,1946,1,5,9.692961792,0.13248
2394,URM,RES1,19900720,1,5,9.682854313,0.18713
2395,URM,RES1,19950408,2,5,9.694969056,0.19625
2396,URM,RES1,19930814,2,5,9.694167047,0.19247
2397,URM,RES1,19961015,2,5,9.687276727,0.19824
2398,URM,RES1,19950809,3,5,9.694014499,0.19625
2399,S1,COM2,19940104,1,5,9.749343459,0.10328
2400,URM,RES1,1942,1,5,9.884726252,0.12826
2401,URM,REL1,1988,1,5,9.705574108,0.18356
2402,W1,REL1,1988,1,5,9.716612409,0.16934
2403,W1,REL1,1988,1,5,9.732678206,0.16926
2405,URM,RES1,19881110,2,5,9.721301879,0.18346
2406,URM,RES1,19890703,1,5,9.720573047,0.18517
2407,C4,COM2,19920106,2,5,7.076320664,0.20572
2408,C4,COM2,19930726,4,5,7.070940144,0.18923
2409,C4,COM1,19970704,3,5,7.119271605,0.21579
2410,C4,RES1,20080725,2,5,7.289689966,0.24144
2411,C4,COM2,20060412,2,5,7.293795537,0.2361
2412,C4,COM2,20031203,3,5,7.259126483,0.21987
2413,S1,COM2,20091127,1,5,7.253821816,0.10497
2414,URM,IND3,19910831,2,5,9.779416941,0.18832
2415,C4,IND1,19980429,1,5,6.637238852,0.22067
2416,C4,IND1,20000801,2,5,6.732628462,0.18375
2417,C4,IND1,20000801,1,5,6.65261145,0.22514
2418,S1,IND1,20000801,1,5,6.725358583,0.11817
2419,S1,IND1,20111214,1,5,6.735926522,0.08727
2420,S1,IND1,20111214,1,5,6.591422347,0.13024
2421,S1,COM2,20150521,1,5,7.14167987,0.1332
2422,URM,IND3,19930902,1,5,7.092380568,0.20762
2423,W1,RES1,20070614,2,5,7.064447166,0.21298
2424,C4,COM2,20070510,1,5,7.03193097,0.24037
2425,S1,COM4,20101019,1,5,6.964824795,0.11725
2426,S1,IND1,19950317,1,5,6.947133332,0.1129
2427,S1,COM2,20050307,1,5,6.945304111,0.1225
2428,S1,COM2,20081028,1,5,6.939594548,0.12572
2429,S1,IND1,20101207,1,5,6.954535145,0.12791
2430,C4,IND1,20000420,1,5,6.886938064,0.22382
2431,W1,RES1,1958,1,5,7.092484695,0.14951
2432,URM,COM1,19890107,1,5,7.09611344,0.19989
2433,S1,COM2,20110530,1,5,7.08360799,0.12862
2434,W1,RES1,1915,1,5,7.098068655,0.11854
2435,S1,COM1,20130830,1,5,7.043812239,0.1311
2436,S1,COM2,20020809,1,5,7.05957135,0.11571
2437,S1,COM1,19950531,1,5,7.025799488,0.11267
2438,W1,RES1,1945,1,5,7.068648365,0.13865
2439,W1,RES1,20111017,2,5,7.073159806,0.22055
2440,URM,RES1,19831217,1,5,7.073384813,0.18946
2441,URM,RES1,19920619,1,5,7.089341349,0.20565
2442,S1,IND3,20100927,1,5,7.129777217,0.12733
2444,W1,RES1,1949,1,5,7.086691715,0.14178
2445,W1,RES1,1960,1,5,7.122285784,0.15123
2446,URM,RES1,19960713,1,5,7.068555061,0.21393
2447,URM,RES1,19790619,1,5,7.03792318,0.1832
2448,S1,COM2,20041016,1,5,7.025486534,0.12122
2449,S1,COM2,20130318,1,5,7.050346757,0.12734
2450,S1,COM2,20130912,2,5,7.050803544,0.10514
2451,C4,RES1,20081226,1,5,7.070563503,0.24284
2452,W1,RES1,1905,1,5,7.055402475,0.11322
2453,S1,COM2,20150828,1,5,7.038283262,0.11648
2454,S1,COM2,20000706,1,5,7.033171023,0.10225
2455,C4,IND1,20010308,1,5,6.811647712,0.22659
2456,URM,COM2,20030206,1,5,6.786150879,0.23157
2457,S1,COM2,20030206,1,5,6.734745926,0.09373
2458,S1,IND1,19911218,2,5,6.71519943,0.11012
2459,S1,COM2,20051018,1,5,6.856939575,0.12278
2460,S1,COM2,20051018,1,5,6.853281111,0.11259
2462,S1,IND3,19971120,1,5,6.884660024,0.09587
2463,URM,COM2,20031111,1,5,6.815148739,0.2314
2464,URM,IND1,20031111,1,5,6.822755592,0.23135
2465,S1,IND1,19880729,1,5,6.79724566,0.08049
2466,C4,IND1,19861126,1,5,6.790144668,0.19601
2467,C4,IND1,19881024,1,5,6.757440371,0.19978
2468,S1,IND1,19930329,1,5,6.78310601,0.10845
2469,C4,IND1,19940221,3,5,6.817554837,0.21112
2470,S1,IND1,19940221,1,5,6.76741547,0.09027
2471,C4,EDU1,19931113,2,5,6.880878444,0.20875
2472,URM,EDU1,19931113,1,5,6.869509737,0.20881
2473,S1,COM1,20140530,2,5,6.88911583,0.10655
2474,C4,IND1,19860809,2,5,6.865439245,0.19564
2475,URM,IND1,19910712,2,5,6.83981692,0.20502
2476,C4,IND1,19900326,1,5,6.842339272,0.20309
2477,C4,IND1,19910711,1,5,6.819697449,0.20512
2478,URM,IND1,19851211,2,5,6.810753104,0.19416
2479,C4,COM1,20010531,2,5,6.878640337,0.2262
2480,C4,COM2,19931215,2,5,6.920921068,0.20854
2481,C4,COM3,19840629,2,5,6.911415141,0.19194
2482,C4,IND1,19891104,1,5,6.920588723,0.2008
2483,S1,COM3,20010619,1,5,6.939427124,0.11512
2484,URM,RES1,19731217,1,5,6.901419825,0.17493
2486,C4,EDU1,19931113,1,5,6.893639632,0.20868
2487,W1,RES1,1904,1,5,7.194699383,0.11229
2488,URM,RES1,1957,1,5,7.195354315,0.15373
2489,URM,RES1,19850729,1,5,7.203358296,0.1922
2490,URM,RES1,1924,1,5,7.228146346,0.12426
2491,URM,RES1,1961,1,5,7.187556473,0.15829
2493,W1,RES1,1925,1,5,7.181393959,0.12426
2494,W1,AGR1,1958,1,5,7.182242379,0.14916
2495,W1,RES1,1930,1,5,7.154230193,0.12758
2496,URM,RES1,19830305,1,5,7.170045867,0.18899
2497,W1,RES1,1920,1,5,7.126046732,0.12137
2498,URM,RES1,19890705,2,5,7.125877779,0.19974
2499,W1,COM2,1936,1,5,7.13910684,0.13173
2500,URM,RES1,19781018,1,5,7.178525619,0.18099
2501,URM,RES1,19921014,2,5,7.162624718,0.20526
2502,URM,RES1,19880519,1,5,7.149073631,0.19778
2503,S1,IND1,19900726,1,5,6.654525276,0.10946
2504,URM,IND1,19950425,1,5,6.659522626,0.21405
2505,W1,RES1,1913,1,5,6.64082784,0.11878
2506,C4,COM3,19951125,3,5,7.106972292,0.21162
2507,URM,RES1,19930903,1,5,7.126835459,0.20743
2508,URM,RES1,19810814,1,5,7.162090962,0.18576
2509,URM,RES1,19960509,1,5,7.144582548,0.21351
2510,C4,RES1,20101213,3,5,7.112918196,0.24816
2511,C4,IND3,19971120,2,5,6.882138543,0.21711
2512,S1,IND3,19971120,1,5,6.873777706,0.09589
2513,C4,COM2,19980311,3,5,6.862233691,0.21942
2514,C4,RES1,19981008,2,5,6.849985393,0.21739
2515,URM,RES1,19990712,2,5,7.00175153,0.22088
2516,S1,COM2,20000527,1,5,6.985601435,0.11739
2517,URM,RES1,19751118,1,5,7.098859638,0.1769
2518,S1,COM2,19900726,1,5,6.664945995,0.10943
2519,S1,COM2,20101030,1,5,6.886631559,0.12813
2520,S1,IND1,20050322,3,5,6.970600431,0.09475
2521,S1,IND1,20050913,2,5,6.949328243,0.10683
2522,S1,IND1,20050112,2,5,6.964028759,0.10217
2523,S1,IND1,20040909,1,5,6.979235328,0.11128
2524,S1,COM2,20041203,2,5,7.010601691,0.10576
2525,C4,COM2,19861107,2,5,7.021246244,0.19486
2526,C4,COM2,20080430,3,5,7.035047457,0.19179
2527,C4,IND1,19940607,2,5,6.781247754,0.21132
2528,S1,RES1,20000328,1,5,6.860126195,0.11777
2529,URM,COM3,19861202,1,5,6.81870399,0.19587
2530,S1,IND1,20020304,3,5,6.919932634,0.08039
2531,S1,COM4,20020304,1,5,6.895805105,0.11961
2532,S1,IND1,20020315,1,5,6.912723285,0.11615
2533,S1,COM4,20020304,1,5,6.882981908,0.11965
2534,S1,COM2,20080218,1,5,6.889186387,0.12589
2535,URM,IND1,19860710,2,5,6.861126471,0.19566
2536,URM,COM2,19940607,1,5,6.86068796,0.21089
2537,URM,IND1,19940607,1,5,6.860912693,0.21089
2538,C4,COM2,19940607,1,5,6.854998536,0.21092
2539,C4,COM2,19940607,1,5,6.856448214,0.21092
2540,C4,IND1,19940607,3,5,6.814816852,0.19737
2541,C4,IND1,19940607,1,5,6.849134248,0.21095
2542,C4,COM2,19940607,1,5,6.858006008,0.21091
2543,URM,RES1,19990708,1,5,7.166905055,0.21993
2544,W1,RES1,1920,1,5,7.1739319,0.12122
2546,W1,RES1,1956,1,5,7.187986387,0.14734
2547,W1,RES1,1915,1,5,7.202696707,0.11821
2548,W1,RES1,1903,1,5,7.246800219,0.11163
2549,S1,COM2,19950920,1,5,6.75608763,0.11345
2550,C4,COM4,20021010,2,5,6.764484642,0.22925
2551,URM,RES1,19781120,1,5,7.7029842,0.17845
2552,URM,RES1,19800704,1,5,7.700621424,0.18152
2553,URM,RES1,19781120,1,5,7.698587811,0.17848
2554,URM,RES1,19800909,1,5,7.69571118,0.18155
2555,URM,RES1,19790205,1,5,7.69304228,0.18002
2556,URM,RES1,19800704,2,5,7.68956021,0.18158
2557,URM,RES1,19790208,1,5,7.686114102,0.18005
2558,URM,RES1,19781120,1,5,7.682195283,0.17856
2559,S1,COM1,19940614,1,5,7.655814984,0.09174
2560,S1,COM1,20120926,1,5,7.625784841,0.11729
2561,URM,RES1,19791220,1,5,7.644758967,0.18026
2562,URM,RES1,19800909,1,5,7.630516443,0.18187
2563,URM,RES1,1976,1,5,7.653281117,0.17574
2564,URM,RES1,19800704,1,5,7.638498099,0.18183
2565,URM,RES1,1976,1,5,7.63674126,0.17582
2566,URM,RES1,19840521,1,5,7.62137652,0.18837
2567,W1,RES1,1935,1,5,7.602774826,0.12941
2568,C4,RES1,20031014,3,5,7.639544665,0.22426
2569,S1,COM2,20041202,1,5,7.625486508,0.1193
2570,S1,COM1,20041202,1,5,7.612071497,0.11934
2571,C4,COM2,20020523,3,5,7.70862744,0.22361
2572,C4,COM4,19881231,4,5,7.686533208,0.19495
2573,S1,COM1,19901129,1,5,7.678572912,0.10656
2574,C4,COM1,19970610,3,5,7.697252918,0.17713
2575,URM,RES1,20000624,2,5,7.598825722,0.21965
2577,W1,RES1,1945,1,5,7.580899134,0.13678
2578,C4,RES1,20031205,2,5,7.581133942,0.22678
2579,URM,RES1,19920618,2,5,7.591745404,0.20292
2580,URM,RES1,20010424,1,5,7.600571965,0.22193
2581,URM,RES1,19811216,1,5,7.601747895,0.18359
2582,W1,RES1,1940,1,5,7.595365257,0.13298
2583,C4,RES3,20080430,15,5,7.572535877,0.14705
2584,C4,RES3,20080430,14,5,7.573513836,0.15109
2585,URM,RES1,19800804,1,5,7.664663763,0.1817
2586,URM,RES1,19890707,1,5,7.65823708,0.19691
2587,URM,RES1,19940115,1,5,7.653325374,0.20652
2588,S1,COM2,20140624,2,5,7.645750591,0.11939
2589,C4,COM3,19941005,3,5,7.639721658,0.19857
2590,S1,COM2,20150217,1,5,7.443481775,0.11026
2591,C4,RES3,20080430,15,5,7.611538281,0.1469
2592,C4,COM1,20080430,2,5,7.607138575,0.23939
2593,C4,RES3,20080430,2,5,7.552570459,0.23974
2594,C4,RES3,20080430,15,5,7.622472041,0.14685
2595,C4,RES3,20080430,15,5,7.569843551,0.14707
2596,C4,RES3,20080430,15,5,7.610724261,0.1469
2597,C4,RES3,20080430,15,5,7.57144546,0.14706
2598,C4,RES3,20080430,15,5,7.611680279,0.1469
2599,URM,RES1,19781031,1,5,7.642968489,0.17875
2600,URM,COM2,19800320,1,5,7.620427838,0.18192
2601,URM,RES1,19871109,2,5,7.629518723,0.19348
2602,URM,RES1,19871109,2,5,7.635829576,0.19344
2603,URM,RES1,1961,1,5,7.642109487,0.15637
2604,URM,RES1,19941207,2,5,7.647597897,0.20655
2605,C4,RES3,20080430,1,5,7.635953904,0.2392
2606,C4,RES3,20080430,15,5,7.577439349,0.14703
2607,URM,RES1,19790620,1,5,7.68056871,0.18008
2608,URM,RES1,19830713,1,5,7.692662488,0.18635
2609,C4,RES1,19940425,3,5,7.717280755,0.20615
2610,C4,RES1,19940812,3,5,7.720838154,0.20416
2611,URM,RES1,19790213,1,5,7.708065,0.17994
2612,URM,RES1,19781124,1,5,7.70564523,0.17844
2613,W1,RES1,1945,1,5,7.68728325,0.13638
2614,S1,COM2,19971205,1,5,7.654708443,0.11256
2615,URM,RES1,19790110,1,5,7.103537877,0.18289
2616,C4,REL1,19891115,4,5,7.089965371,0.19993
2617,URM,RES1,19810825,1,5,7.069029313,0.18621
2618,URM,RES1,19810905,1,5,7.120108309,0.18597
2619,C4,COM2,19940129,3,5,7.067329873,0.20777
2620,URM,COM1,19821129,1,5,7.067653179,0.18784
2621,S1,COM3,19941207,1,5,7.077602398,0.10847
2622,S1,COM2,19760917,1,5,7.068965937,0.09797
2623,W1,RES1,1942,1,5,7.514258534,0.13475
2624,S1,COM1,19900208,1,5,7.162091049,0.10805
2625,URM,RES1,19821005,1,5,7.133520558,0.18752
2626,C4,RES1,20030702,1,5,7.125859319,0.22956
2627,URM,RES1,19860304,2,5,7.13672942,0.19427
2628,URM,RES1,19890925,1,5,7.091102264,0.19992
2629,URM,RES1,1961,1,5,7.115956523,0.15859
2630,S1,COM2,19981228,1,5,7.10732363,0.11514
2631,URM,RES1,19800818,1,5,7.50260747,0.18251
2632,C4,RES3,19960523,14,5,7.508220254,0.21145
2633,W1,RES1,1934,1,5,7.499538572,0.12909
2634,W1,RES1,1935,1,5,7.500659617,0.12977
2636,C4,COM2,19970918,3,5,7.483464042,0.21371
2637,URM,RES1,19811113,1,5,7.514190721,0.18403
2638,W1,RES1,1940,1,5,7.503509423,0.13331
2639,URM,RES1,19900825,2,5,7.648087797,0.19881
2640,URM,RES1,20030326,1,5,7.535954362,0.22706
2641,URM,RES1,19950816,1,5,7.525770696,0.20927
2642,S1,RES1,20040807,1,5,7.538203882,0.11958
2643,URM,RES1,19900516,1,5,7.535791607,0.19942
2644,URM,RES1,19810903,1,5,7.534877216,0.18392
2646,URM,RES1,19801223,1,5,7.507744124,0.18248
2647,W1,RES1,1953,1,5,7.003954435,0.14543
2648,S1,COM1,19950927,1,5,6.998946169,0.11275
2649,C4,COM1,19870704,2,5,7.045318516,0.19651
2650,W1,RES1,1910,1,5,7.060393854,0.11586
2651,URM,RES1,19890614,1,5,7.058759736,0.20009
2652,URM,RES1,19790312,1,5,7.056474933,0.18311
2655,C4,IND1,19981214,2,5,6.945434642,0.21896
2656,C4,IND1,19981214,3,5,6.965572927,0.21884
2657,S1,IND1,19981214,1,5,6.924619541,0.10608
2658,S1,COM2,20000721,1,5,6.92189713,0.09812
2659,S1,IND1,20010802,1,5,6.961491297,0.10859
2660,S1,COM3,20110907,1,5,6.988298907,0.12894
2661,S1,COM2,20110907,1,5,6.973279656,0.12899
2662,S1,COM2,20120503,2,5,6.978622018,0.10859
2663,URM,COM2,19950905,1,5,7.020245918,0.2121
2665,URM,RES1,19890109,2,5,6.940580554,0.2007
2666,S1,IND1,20090724,2,5,6.992275982,0.09488
2667,S1,IND1,20100401,2,5,6.978882058,0.09576
2668,S1,IND1,20111213,1,5,7.013171607,0.10753
2669,S1,IND1,20111213,2,5,7.00214961,0.09656
2670,S1,IND1,20111213,2,5,6.993576263,0.09658
2671,C4,COM2,20010221,2,5,7.037861739,0.22312
2672,C4,COM1,19891220,2,5,7.068559445,0.20004
2673,S1,COM3,19930403,2,5,7.010830179,0.09679
2675,URM,RES1,19800801,2,5,7.058519382,0.18467
2676,C4,COM2,19800801,2,5,7.059850608,0.18466
2677,C4,COM2,19890805,3,5,7.054580736,0.20011
2678,C4,COM2,19870730,3,5,7.050255284,0.19649
2679,C4,COM2,20031223,5,5,8.409106042,0.18469
2680,C4,COM1,20041117,5,5,8.393222982,0.18677
2681,C4,COM2,20051223,5,5,8.376484971,0.18889
2682,S1,COM2,20141205,4,5,8.380944624,0.0987
2683,C4,COM2,20060525,5,5,8.364327837,0.19104
2684,C4,COM2,20080710,5,5,8.404534869,0.20343
2685,C4,RES1,20110901,4,5,8.368830726,0.22668
2686,S1,COM2,20080114,1,5,8.373934491,0.11743
2687,C4,RES1,20120409,4,5,8.416693504,0.22903
2688,C4,RES1,20080402,4,5,8.408243441,0.22493
2689,C4,RES1,20130909,4,5,8.392617944,0.24573
2690,C4,RES1,20030620,4,5,8.442849082,0.20689
2691,C4,RES1,20140509,4,5,8.349057742,0.24165
2692,C4,COM2,20030728,3,5,8.436280729,0.21925
2693,C4,RES1,20050117,4,5,8.442070021,0.21141
2694,C4,COM2,19961217,4,5,8.425280479,0.1877
2695,C4,RES1,20110829,4,5,8.406038462,0.23991
2696,S1,COM2,20120216,1,5,8.43226328,0.12503
2697,C4,RES1,20120216,4,5,8.43698047,0.2289
2698,C4,RES1,20130906,5,5,8.402390244,0.23186
2699,C4,COM2,20071226,3,5,8.4125659,0.22918
2700,S1,RES1,20110127,1,5,8.420333465,0.12395
2701,S1,COM2,20060417,2,5,8.431792816,0.10344
2702,C4,RES1,20110822,4,5,8.425696154,0.23977
